Product_Brand,Product_Name,Product_Type,Product_Category,Product_Original_Price,Product_Offer_Price,Product_Discount,Product_Rating,Product_Ratings_Count,Product_Reviews_Count,Product_Highlight,Product_Stock_Status,Product_Rating_Scale,Product_Price_Difference
Smashbox,"Smashbox Always On Eye Shadow Palette
Cozy Vibes (6.84g)",Makeup,Eyes,3700,0,0,0.0,0,0,,In Stock,Low,3700
Smashbox,"Smashbox Always On Gel Liner - Brewed
(1.2g)",Makeup,Eyes,1900,0,0,4.5,171,17,,In Stock,High,1900
Smashbox,"Smashbox Always On Foundation L20N
(Level Two Light With A Neutral
Undertone)(30ml)",Makeup,Face,4100,0,0,4.4,91,13,BESTSELLER,In Stock,High,4100
Smashbox,"Smashbox The Original Photo Finish
Smooth & Blur Primer with Vitamin A & E
- Travel Size (10ml)",Makeup,Face,1650,0,0,4.5,3400,339,BESTSELLER,In Stock,High,1650
Smashbox,"Smashbox Always On Liquid Nude Lipstick
- Gula-Bae (4ml)",Makeup,Lips,2700,0,0,4.3,4250,1127,BESTSELLER,In Stock,High,2700
Smashbox,"Smashbox Always On Mini Liquid Lipstick
- Gulabae (0.9ml)",Makeup,Lips,1200,0,0,4.1,237,25,BESTSELLER,In Stock,High,1200
Smashbox,"Smashbox X Becca Shimmering Skin
Perfector Pressed Highlighter - C-Pop
(2.5gm)",Makeup,Face,1990,0,0,4.5,2343,379,BESTSELLER,In Stock,High,1990
Smashbox,"Smashbox Photo Finish Illuminate Glow
Primer with Vitamin C- Travel Size
(10ml)",Makeup,Face,1750,0,0,4.4,555,36,BESTSELLER,In Stock,High,1750
Smashbox,"Smashbox Photo Finish Primerizer+
Hydrating Primer with Triple Hyaluronic
Acid (30ml)",Makeup,Face,3790,0,0,4.2,198,18,,In Stock,High,3790
Smashbox,"Smashbox X Becca Under Eye Brightening
Corrector - Medium (4.5g)",Makeup,Face,3500,0,0,4.2,385,68,,In Stock,High,3500
Smashbox,"Smashbox Always On Gel Liner - Fishnet
(Jet Black)(1.2g)",Makeup,Eyes,2450,0,0,4.4,1117,182,,In Stock,High,2450
Smashbox,"Smashbox Halo Sheer To Stay Color Lip
and Cheek Tint - Wisteria (10ml)",Makeup,Lips,2500,0,0,4.4,158,21,,In Stock,High,2500
Smashbox,"Smashbox Photo Finish Foundation Primer
Pore Minimizing - Travel Size (12ml)",Makeup,Face,1750,0,0,4.3,890,149,,In Stock,High,1750
Smashbox,"Smashbox Photo Finish Control Mattifying
Primer with Salicylic Acid (30ml)",Makeup,Face,3790,0,0,4.6,178,18,,In Stock,High,3790
Smashbox,"Smashbox The Cali Contour Palette
(20.56g)",Makeup,Face,5400,0,0,4.5,255,54,,In Stock,High,5400
Smashbox,"Smashbox Photo Finish Primerizer+
Hydrating Primer with Triple Hyaluronic
Acid- Travel Size (10ml)",Makeup,Face,1750,0,0,4.2,198,18,,In Stock,High,1750
Smashbox,"Smashbox X Becca Shimmering Skin
Perfector Pressed - Moonstone (7 g)",Makeup,Face,2990,0,0,4.3,77,5,,In Stock,High,2990
Smashbox,"Smashbox Be Legendary Prime & Plush
Lipstick - Stylist (3.4gm)",Makeup,Lips,2750,0,0,4.2,161,34,,In Stock,High,2750
Smashbox,"Smashbox Be Legendary Line & Prime
Pencil - Dark Reddish Brown (1.2g)",Makeup,Eye Brow,2700,0,0,4.5,76,9,,In Stock,High,2700
Smashbox,"Smashbox Photo Finish Endurance
Breathable Setting Spray (110ml)",Makeup,Face,2750,0,0,4.0,31,1,,In Stock,High,2750
Smashbox,"Smashbox Serving Base Full-Size Primer +
Mini Setting Spray Set (60ml)",Kits & Combos,Combo,3200,0,0,4.0,20,3,,In Stock,High,3200
Smashbox,"Smashbox Photo Finish Control Mattifying
Primer with Salicylic Acid- Travel Size
(10ml)",Makeup,Face,1750,0,0,4.6,178,18,,In Stock,High,1750
Smashbox,"Smashbox Halo Contour, Blush And
Highlighter Palette - Back To Cali (15.7
g)",Makeup,Face,4400,0,0,4.3,3,1,,In Stock,High,4400
Smashbox,"Smashbox Haute Lips Mini Liquid Lip Set
(3.2ml)",Kits & Combos,Combo,3250,0,0,3.9,23,4,,In Stock,Medium,3250
Smashbox,"Smashbox Always Sharp Waterproof Kohl
Liner - Raven (0.28g)",Makeup,Eyes,2450,0,0,3.5,67,19,,In Stock,Medium,2450
Smashbox,"Smashbox Cover Shot Eye Palette - Matte
(7.8gm)",Makeup,Eyes,3400,0,0,4.5,122,50,,In Stock,High,3400
Smashbox,"Smashbox After-party Starter Primer Duo
(30ml)",Kits & Combos,Combo,3050,0,0,4.6,45,11,,In Stock,High,3050
Smashbox,Smashbox Blurring Concealer Brush,Makeup,Tools,2400,0,0,4.8,26,7,,In Stock,High,2400
Smashbox,Smashbox Blurring Foundation Brush,Makeup,Tools,3600,0,0,4.5,12,4,,In Stock,High,3600
Smashbox,"Smashbox Photo Finish Correct Anti
Redness Primer with Hyaluronic Acid
(30ml)",Makeup,Face,3590,0,0,4.2,30,2,,In Stock,High,3590
Smashbox,"Smashbox Photo Finish Resurface Primer
With Glycolic Acid (30ml)",Makeup,Face,3790,0,0,5.0,1,0,,In Stock,High,3790
Smashbox,"Smashbox Photo Finish Intensify 24 Hour
Shadow Primer (10ml)",Makeup,Eyes,2500,0,0,4.0,9,4,,In Stock,High,2500
Smashbox,"Smashbox Photo Finish Correct Anti
Redness Primer with Hyaluronic Acid -
Travel Size (10ml)",Makeup,Face,1690,0,0,4.2,30,2,,In Stock,High,1690
Smashbox,"Smashbox Always On Cream Shadow - Taupe
(10ml)",Makeup,Eyes,2250,0,0,4.2,77,23,,In Stock,High,2250
Smashbox,"Smashbox Brow Tech Matte Pencil -
Brunette (0.09g)",Makeup,Eye Brow,2600,0,0,4.7,29,7,,In Stock,High,2600
Smashbox,"Smashbox Always On Cream To Matte
Lipstick - Out Loud (2g)",Makeup,Lips,2100,0,0,4.3,480,118,,In Stock,High,2100
Smashbox,Smashbox Precise Brow & Liner Brush,Makeup,Eyes,2200,0,0,2.0,2,0,,In Stock,Low,2200
Smashbox,"Smashbox Always On Shimmer Cream Shadow
- Golden Shimmer (10ml)",Makeup,Eyes,2250,0,0,2.8,6,2,,In Stock,Low,2250
Smashbox,"Smashbox Essential Pieces Full-Size
Highlighter + Mini Primer Set (17ml)",Kits & Combos,Combo,3200,0,0,4.5,2,0,,In Stock,High,3200
Smashbox,Smashbox Sheer Powder Brush,Makeup,Tools,3600,0,0,5.0,2,1,,In Stock,High,3600
Smashbox,"Smashbox Mini Photo Finish Endurance
Breathable Setting Spray (30ml)",Makeup,Face,1200,0,0,4.0,31,1,,Out Of Stock,High,1200
Smashbox,"Smashbox After The After Party Lip Set
The Neutrals (2 pcs)",Kits & Combos,Combo,2190,0,0,4.6,50,10,,Out Of Stock,High,2190
Smashbox,"Smashbox Always On Liquid Liner - Black
(0.6g)",Makeup,Eyes,2300,0,0,3.5,49,22,,Out Of Stock,Medium,2300
Smashbox,"Smashbox After The After Party Lip Set
The Reds (2 pcs)",Kits & Combos,Combo,2190,0,0,4.7,63,13,,Out Of Stock,High,2190
Smashbox,"Smashbox Studio Skin 24 Hour Wear Hydra
Foundation - 4.4 (30ml)",Makeup,Face,3300,0,0,4.2,633,136,,Out Of Stock,High,3300
Smashbox,"Smashbox Be Legendary Prime & Plush
Lipstick - Be Seen (3.4 g)",Makeup,Lips,2650,0,0,5.0,1,0,,Out Of Stock,High,2650
Smashbox,"Smashbox Step-By-Step Contour Kit + Free
Brush (11.47g)",Kits & Combos,Combo,4990,0,0,3.7,28,6,,Out Of Stock,Medium,4990
Smashbox,Smashbox Pre-game Primer Partners (40ml),Makeup,Face,1950,0,0,4.4,43,5,,Out Of Stock,High,1950
Smashbox,"Smashbox On-Set Essentials Mini Primer
Trio Kit (50ml)",Kits & Combos,Combo,2600,0,0,4.2,19,2,,Out Of Stock,High,2600
Smashbox,Smashbox Full Exposure Mascara (9.56ml),Makeup,Eyes,2500,0,0,3.0,2,0,,Out Of Stock,Medium,2500
Smashbox,Smashbox Stippling Foundation Brush,Makeup,Tools,3300,0,0,3.7,3,1,,Out Of Stock,Medium,3300
The Body Shop,"The Body Shop British Rose Shower Gel
(250ml)",Bath & Body,Bath & Shower,495,0,0,4.5,14458,1656,BESTSELLER,In Stock,High,495
The Body Shop,"The Body Shop British Rose Body Yogurt
(200ml)",Bath & Body,Body Care,1095,0,0,4.5,3867,478,BESTSELLER,In Stock,High,1095
The Body Shop,"The Body Shop Lather & Slather British
Rose Gift set (380ml)",Kits & Combos,Combo,2935,2201,25,5.0,5,0,,In Stock,High,734
The Body Shop,"The Body Shop Lotus Shower Gel & Body
Lotion Gift Set (100ml)",Kits & Combos,Combo,395,0,0,1.0,1,0,,In Stock,Low,395
The Body Shop,"The Body Shop India Edit Shower Gel Trio
(150ml)",Kits & Combos,Combo,545,0,0,0.0,0,0,,In Stock,Low,545
The Body Shop,"The Body Shop Hibiscus Shower Gel, Body
Lotion & Body Mist Gift Set (120ml)",Kits & Combos,Combo,785,0,0,0.0,0,0,,In Stock,Low,785
The Body Shop,"The Body Shop Hibiscus Shower Gel & Body
Lotion Gift Set (100ml)",Kits & Combos,Combo,395,0,0,0.0,0,0,,In Stock,Low,395
The Body Shop,"The Body Shop Vitamin E Moisture Cream
(50 ml)",Skin Care,Moisturizers,1495,0,0,4.3,3553,360,BESTSELLER,In Stock,High,1495
The Body Shop,"The Body Shop Vitamin C Glow Boosting
Moisturiser (50ml)",Skin or Body,Moisturizers,2495,0,0,4.4,2086,268,BESTSELLER,In Stock,High,2495
The Body Shop,"The Body Shop Tea Tree Skin Clearing
Facial Wash (250ml)",Skin Care,Cleansers,895,0,0,4.4,7577,1425,BESTSELLER,In Stock,High,895
The Body Shop,"The Body Shop British Rose Body Butter
(200ml)",Bath & Body,Body Care,1495,0,0,4.3,2654,263,BESTSELLER,In Stock,High,1495
The Body Shop,The Body Shop Shea Body Butter (200ml),Bath & Body,Body Care,1495,0,0,4.4,1545,131,BESTSELLER,In Stock,High,1495
The Body Shop,"The Body Shop British Rose Eau De
Toilette For Her (100ml)",Bath & Body,Fragrances,1795,0,0,4.3,1899,248,BESTSELLER,In Stock,High,1795
The Body Shop,"The Body Shop Ginger Anti Dandruff
Shampoo (250ml)",Hair,hair care,945,0,0,4.4,1615,250,,In Stock,High,945
The Body Shop,"The Body Shop Strawberry Shower Gel
(250ml)",Bath & Body,Bath & Shower,495,0,0,4.5,5191,518,,In Stock,High,495
The Body Shop,"The Body Shop Vitamin E Gentle Facial
Wash (125ml)",Skin Care,Cleansers,895,0,0,4.3,2297,286,,In Stock,High,895
The Body Shop,"The Body Shop Banana Truly Nourishing
Shampoo (250ml)",Hair,hair care,745,0,0,4.2,2536,367,,In Stock,High,745
The Body Shop,"The Body Shop Strawberry Body Yogurt
(200ml)",Bath & Body,Body Care,1095,0,0,4.5,1653,225,,In Stock,High,1095
The Body Shop,"The Body Shop Oils Of Life Sleeping
Cream (80ml)",Skin Care,Moisturizers,2795,0,0,4.5,407,47,,In Stock,High,2795
The Body Shop,The Body Shop Shea Shower Cream (250ml),Skin Care,Moisturizers,495,0,0,4.5,2030,255,,In Stock,High,495
The Body Shop,"The Body Shop Shea INTENSE REPAIR
SHAMPOO (250ml)",Hair,hair care,945,0,0,4.2,907,89,,In Stock,High,945
The Body Shop,"The Body Shop British Rose Petal Soft
Hand Cream (30ml)",Bath & Body,Hands & Feet,495,0,0,4.1,496,113,,In Stock,High,495
The Body Shop,The Body Shop Tea Tree Oil (10ml),Skin or Hair or Body,Oil,745,0,0,4.4,3437,709,,In Stock,High,745
The Body Shop,"The Body Shop Oils Of Life Intensely
Revitalizing Cream (50ml)",Skin Care,Moisturizers,2495,0,0,4.4,339,26,,In Stock,High,2495
The Body Shop,"The Body Shop Vitamin C Daily Glow
Cleansing Polish (100ml)",Skin Care,Cleansers,1395,0,0,4.5,209,14,,In Stock,High,1395
The Body Shop,"The Body Shop Swipe It Moisturising Lip
Balm - Strawberry (5g)",Makeup,Lips,1295,0,0,4.1,141,20,,In Stock,High,1295
The Body Shop,"The Body Shop Vitamin C Glow Revealing
Serum (30ml)",Skin Care,Serums,3295,0,0,4.1,88,4,,In Stock,High,3295
The Body Shop,"The Body Shop Vitamin E Nourishing Night
Cream (50ml)",Skin Care,Moisturizers,1695,0,0,4.3,666,68,,In Stock,High,1695
The Body Shop,"The Body Shop Almond Milk Body Yogurt
(200ml)",Bath & Body,Body Care,1095,0,0,4.5,928,101,,In Stock,High,1095
The Body Shop,"The Body Shop Shea Body Mist For Her
(100ml)",Bath & Body,Fragrances,995,0,0,4.2,959,105,,In Stock,High,995
The Body Shop,"The Body Shop British Rose Shower Gel,
Body Yogurt & Eau De Toilette Combo (3
pack)",Kits & Combos,Combo,3385,2708,20,4.5,20225,2383,,In Stock,High,677
The Body Shop,"The Body Shop Almond Milk & Honey
Calming & Protecting Hand Cream (30ml)",Bath & Body,Hands & Feet,495,0,0,4.5,403,46,,In Stock,High,495
The Body Shop,"The Body Shop Almond Milk Soothing Body
Butter (200ml)",Bath & Body,Body Care,1495,0,0,4.4,617,73,,In Stock,High,1495
The Body Shop,The Body Shop Satsuma Shower Gel (250ml),Bath & Body,Bath & Shower,495,0,0,4.5,2092,359,,In Stock,High,495
The Body Shop,"The Body Shop Tea Tree Skin Clearing
Mattifying Toner (250ml)",Skin Care,Toners,895,0,0,4.4,2370,409,,In Stock,High,895
The Body Shop,"The Body Shop Shea Nourishing Body
Lotion (200ml)",Bath & Body,Body Care,1295,0,0,4.5,383,35,,In Stock,High,1295
The Body Shop,"The Body Shop British Rose Shower Scrub
(200ml)",Skin Care,Cleansers,1495,0,0,4.4,60,4,,In Stock,High,1495
The Body Shop,"The Body Shop Strawberry Hand Cream
(30ml)",Bath & Body,Hands & Feet,495,0,0,4.4,385,71,,In Stock,High,495
The Body Shop,"The Body Shop Drops Of Light Brightening
Day Cream (50ml)",Skin Care,Moisturizers,2395,0,0,4.3,237,29,,In Stock,High,2395
The Body Shop,The Body Shop Moringa Shower Gel (250ml),Bath & Body,Bath & Shower,495,0,0,4.5,1912,216,,In Stock,High,495
The Body Shop,"The Body Shop Strawberry Lip Butter
(10ml)",Makeup,Lips,445,0,0,4.2,2166,341,,In Stock,High,445
The Body Shop,"The Body Shop British Rose Shower Gel &
Body Yogurt Combo (2 pack)",Kits & Combos,Combo,1590,1352,15,4.5,18326,2134,,In Stock,High,238
The Body Shop,"The Body Shop Vitamin E Intense Moisture
Cream (50ml)",Skin Care,Moisturizers,1695,0,0,4.5,629,45,,In Stock,High,1695
The Body Shop,"The Body Shop Grapeseed Glossing Hair
Serum,(60ml)",Hair,hair care,1095,0,0,4.4,528,64,,In Stock,High,1095
The Body Shop,"The Body Shop Shea Butter Richly
Replenishing Conditioner (250ml)",Hair,hair care,745,0,0,4.3,662,73,,In Stock,High,745
The Body Shop,"The Body Shop Tea Tree Anti-Imperfection
Daily Solution (50ml)",Others,Others,2095,0,0,4.3,818,198,,In Stock,High,2095
The Body Shop,"The Body Shop Vitamin E Moisture Cream &
Face Wash Combo (2 Pcs)",Kits & Combos,Combo,2390,2032,15,4.3,5054,485,,In Stock,High,358
The Body Shop,"The Body Shop Almond Milk & Soothing &
Caring Shower Cream (250ml)",Skin Care,Moisturizers,495,0,0,4.3,1198,180,,In Stock,High,495
The Body Shop,"The Body Shop Strawberry Softening Body
Polish Scrub (200ml)",Bath & Body,Body Care,1195,0,0,4.5,852,133,,In Stock,High,1195
The Body Shop,"The Body Shop Trio Shower Gel Gift Set
(750ml)",Kits & Combos,Combo,1910,1624,15,4.4,16,1,,In Stock,High,286
The Body Shop,"The Body Shop Tea Tree Purifying &
Balancing Shampoo (250ml)",Hair,hair care,945,0,0,4.3,482,46,,In Stock,High,945
The Body Shop,"The Body Shop Himalayan Charcoal
Purifying Glow Mask (75ml)",Skin Care,Masks,2395,0,0,4.4,347,75,,In Stock,High,2395
The Body Shop,"The Body Shop Almond Milk Soothing Body
Lotion (200ml)",Bath & Body,Body Care,1295,0,0,4.4,246,34,,In Stock,High,1295
The Body Shop,The Body Shop Argan Body Butter (200ml),Bath & Body,Body Care,1495,0,0,4.5,228,58,,In Stock,High,1495
The Body Shop,"The Body Shop Seaweed Oil Control Gel
Face Wash (125ml)",Skin Care,Cleansers,1195,0,0,4.5,523,68,,In Stock,High,1195
The Body Shop,"The Body Shop British Rose Shower Gel &
Body Butter Combo (2 pack)",Kits & Combos,Combo,1990,1692,15,4.5,16864,1843,,In Stock,High,298
The Body Shop,"The Body Shop Hemp Heavy-Duty Lip Care
(4.2g)",Makeup,Lips,745,0,0,4.4,333,93,,In Stock,High,745
The Body Shop,The Body Shop Shea Hand Cream (30ml),Bath & Body,Hands & Feet,495,0,0,4.3,84,15,,In Stock,High,495
The Body Shop,"The Body Shop Bluebell Shower Cream
(250ml)",Skin Care,Moisturizers,595,0,0,4.5,70,10,,In Stock,High,595
The Body Shop,"The Body Shop Wild Argan Oil Shower Gel
(250ml)",Bath & Body,Bath & Shower,495,0,0,4.5,2147,241,,In Stock,High,495
The Body Shop,"The Body Shop Shea Butter Richly
Replenishing Hair Mask (240ml)",Skin Care,Masks,1795,0,0,4.2,260,44,,In Stock,High,1795
The Body Shop,The Body Shop Olive Body Butter (200ml),Bath & Body,Body Care,1495,0,0,4.4,169,14,,In Stock,High,1495
The Body Shop,"The Body Shop Vanilla Eau De Toilette
For Her (30ml)",Bath & Body,Fragrances,1195,0,0,4.0,378,83,,In Stock,High,1195
The Body Shop,"The Body Shop Moringa Body Yogurt
(200ml)",Bath & Body,Body Care,1095,0,0,4.5,378,78,,In Stock,High,1095
The Body Shop,"The Body Shop Vitamin C Glow Boosting
Intense Moisturiser (50ml)",Skin or Body,Moisturizers,2695,0,0,4.4,9,0,,In Stock,High,2695
The Body Shop,"The Body Shop British Rose Showering
Delight Gift Set (3 pcs)",Kits & Combos,Combo,2015,1713,15,4.8,28,2,,In Stock,High,302
The Body Shop,"The Body Shop Strawberry Shower Gel &
Yogurt Combo (2 pcs)",Kits & Combos,Combo,1590,1352,15,4.5,6843,743,,In Stock,High,238
The Body Shop,"The Body Shop Tea Tree Skin Clearing
Body Wash (250ml)",Bath & Body,Bath & Shower,795,0,0,4.4,432,55,,In Stock,High,795
The Body Shop,"The Body Shop Tea Tree 3IN1 (Wash. Scrub
& Mask)(125ml)",Skin Care,Cleansers,1495,0,0,4.6,536,80,,In Stock,High,1495
The Body Shop,"The Body Shop Glowing Cherry Blossom
Body Mist For Her (100ml)",Bath & Body,Fragrances,1495,0,0,4.3,72,5,,In Stock,High,1495
The Body Shop,"The Body Shop Vitamin C
Microdermabrasion (100ml)",Others,Others,1995,0,0,4.2,245,28,,In Stock,High,1995
The Body Shop,The Body Shop Shea Lip Butter (10ml),Makeup,Lips,445,0,0,4.3,1596,232,,In Stock,High,445
The Body Shop,"The Body Shop Bluebell Body Butter Melt
(200ml)",Bath & Body,Body Care,1695,0,0,3.7,20,5,,In Stock,Medium,1695
The Body Shop,"The Body Shop Edelweiss Intense
Smoothing Day Cream (50ml)",Skin Care,Moisturizers,2695,0,0,4.6,105,3,,In Stock,High,2695
The Body Shop,The Body Shop Yuzu Shower Gel (250ml),Bath & Body,Bath & Shower,595,0,0,4.1,26,2,,In Stock,High,595
The Body Shop,"The Body Shop Seaweed Oil Control Gel
Cream (50ml)",Skin Care,Moisturizers,1695,0,0,4.2,186,25,,In Stock,High,1695
The Body Shop,"The Body Shop Maca Root & Aloe Softening
Shaving Cream For Men (200ml)",Skin Care,Moisturizers,1345,0,0,4.7,101,4,,In Stock,High,1345
The Body Shop,"The Body Shop Edelweiss Bouncy Sleeping
Mask (75ml)",Skin Care,Masks,2695,0,0,4.3,66,3,,In Stock,High,2695
The Body Shop,"The Body Shop Almond Milk & Honey
Soothing & Caring Cleansing Bar (100g)",Skin Care,Cleansers,345,0,0,4.4,359,39,,In Stock,High,345
The Body Shop,The Body Shop Olive Shower Gel (250ml),Bath & Body,Bath & Shower,495,0,0,4.4,1093,135,,In Stock,High,495
The Body Shop,"The Body Shop Tea Tree Squeaky-Clean
Scrub (125 ml)",Skin Care,Cleansers,1095,0,0,4.5,279,55,,In Stock,High,1095
The Body Shop,"The Body Shop British Rose Exfoliating
Soap (100g)",Bath & Body,Bath & Shower,345,0,0,4.5,359,22,,In Stock,High,345
The Body Shop,"The Body Shop White Musk Brume Parfumee
Fragrance Mist (100ml)",Bath & Body,Fragrances,1395,0,0,4.1,181,35,,In Stock,High,1395
The Body Shop,"The Body Shop Edelweiss Smoothing Day
Cream (50ml)",Skin Care,Moisturizers,2495,0,0,4.2,26,3,,In Stock,High,2495
The Body Shop,"The Body Shop Fruity & Floral Shower Gel
Set (3pcs)",Kits & Combos,Combo,1415,1203,15,4.3,22,0,,In Stock,High,212
The Body Shop,"The Body Shop Vitamin E Hydrating Toner
(250ml)",Skin Care,Toners,1095,0,0,4.5,571,62,,In Stock,High,1095
The Body Shop,"The Body Shop Very Berry Treats Trio
Gift Box (140ml)",Kits & Combos,Combo,1390,0,0,4.8,4,0,,In Stock,High,1390
The Body Shop,"The Body Shop Bluebell Fragrance Mist
For Her (100ml)",Bath & Body,Fragrances,1195,0,0,4.0,22,1,,In Stock,High,1195
The Body Shop,"The Body Shop Vitamin E Cream Cleanser
(250ml)",Skin Care,Cleansers,895,0,0,4.4,265,29,,In Stock,High,895
The Body Shop,The Body Shop Bluebell Hand Cream (30ml),Bath & Body,Hands & Feet,595,0,0,4.3,12,2,,In Stock,High,595
The Body Shop,"The Body Shop Tea Tree Skin Clearing
Clay Mask (75 ml)",Skin Care,Masks,1295,0,0,4.4,528,117,,In Stock,High,1295
The Body Shop,"The Body Shop Edelweiss Cleansing
Concentrate (100ml)",Skin Care,Cleansers,1795,0,0,4.6,45,2,,In Stock,High,1795
The Body Shop,"The Body Shop Floral British Rose Bloom
Gift Box (460ml)",Kits & Combos,Combo,895,0,0,4.3,21,2,,In Stock,High,895
The Body Shop,"The Body Shop Fresh & Foamy Trio Gift
Box (180ml)",Kits & Combos,Combo,890,0,0,4.2,9,1,,In Stock,High,890
The Body Shop,"The Body Shop Jamaican Black Castor Oil
Intense Moisture Mask (240ml)",Skin Care,Masks,1695,0,0,4.2,9,0,,In Stock,High,1695
The Body Shop,"The Body Shop Yuzu Water-Gel Body Yogurt
(200ml)",Bath & Body,Body Care,1195,0,0,3.8,22,5,,In Stock,Medium,1195
The Body Shop,"The Body Shop Argan Sugar Body Scrub
(250ml)",Bath & Body,Body Care,2095,0,0,4.0,239,55,,In Stock,High,2095
The Body Shop,"The Body Shop Almond Milk Lip Balm (4.2
g)",Makeup,Lips,745,0,0,4.2,392,28,,In Stock,High,745
The Body Shop,"The Body Shop Seaweed Oil Balancing
Toner (250ml)",Skin Care,Toners,1295,0,0,4.4,189,27,,In Stock,High,1295
The Body Shop,"The Body Shop Nutty Shea Delight Gift
Box (110ml)",Kits & Combos,Combo,895,0,0,4.3,10,1,,In Stock,High,895
The Body Shop,"The Body Shop Tea Tree Skin-control
Hydrator (40ml)",Others,Others,1295,0,0,4.7,29,2,,In Stock,High,1295
The Body Shop,The Body Shop Shea Soap (100g),Bath & Body,Bath & Shower,345,0,0,4.4,95,19,,In Stock,High,345
The Body Shop,"The Body Shop Ginger Hair & Scalp Scrub
(240ml)",Hair,hair care,1995,0,0,3.0,3,1,,In Stock,Medium,1995
The Body Shop,"The Body Shop Strawberry Body Yogurt
Combo (2 Pcs)",Kits & Combos,Combo,2190,1862,15,4.5,5521,704,,In Stock,High,328
The Body Shop,"The Body Shop Tea Tree Facial Wash &
Toner Combo (2 Pcs)",Kits & Combos,Combo,1790,1522,15,4.4,9757,1654,,In Stock,High,268
The Body Shop,"The Body Shop Very Berry Treats Gift Box
(110ml)",Kits & Combos,Combo,895,0,0,4.1,9,0,,In Stock,High,895
The Body Shop,"The Body Shop Retractable Blusher Brush
- Silver (1 Pc)",Makeup,Tools,1395,0,0,4.0,29,4,,In Stock,High,1395
The Body Shop,"The Body Shop Oils Of Life Intensely
Revitalising Eye Cream-Gel (20ml)",Skin Care,Moisturizers,2595,0,0,3.8,28,2,,In Stock,Medium,2595
The Body Shop,"The Body Shop Camomile Jelly Cleanser
(245ml)",Skin Care,Cleansers,1795,0,0,4.4,15,2,,In Stock,High,1795
The Body Shop,The Body Shop Vitamin E Eye Cream (15ml),Skin Care,Moisturizers,1695,0,0,4.3,263,18,,In Stock,High,1695
The Body Shop,"The Body Shop Tea Tree Skin Clearing
Foaming Mousse (125ml)",Skin Care,Cleansers,1095,0,0,4.4,536,55,,In Stock,High,1095
The Body Shop,"The Body Shop Jamaican Black Castor Oil
Cleansing Conditioner (400ml)",Hair,hair care,1295,0,0,0.0,0,0,,In Stock,Low,1295
The Body Shop,The Body Shop Strawberry Soap (100g),Bath & Body,Bath & Shower,345,0,0,4.2,305,36,,In Stock,High,345
The Body Shop,"The Body Shop Rebel Rosebud Body Cream
(200ml)",Bath & Body,Body Care,1795,0,0,4.1,42,5,,In Stock,High,1795
The Body Shop,"The Body Shop Yuzu Fragrance Mist For
Her (100ml)",Bath & Body,Fragrances,1195,0,0,2.4,5,0,,In Stock,Low,1195
The Body Shop,"The Body Shop Blue Musk Zest Eau De
Toilette For Her (60ml)",Bath & Body,Fragrances,2595,0,0,4.7,18,1,,In Stock,High,2595
The Body Shop,"The Body Shop Aloe Soothing Cream
Cleanser (125ml)",Skin Care,Cleansers,1295,0,0,4.0,25,1,,In Stock,High,1295
The Body Shop,"The Body Shop Blue Musk Hair And Body
Wash (250ml)",Bath & Body,Bath & Shower,1095,0,0,4.2,26,2,,In Stock,High,1095
The Body Shop,"The Body Shop Blue Musk Eau De Toilette
For Her (60ml)",Bath & Body,Fragrances,2695,0,0,4.1,9,2,,In Stock,High,2695
The Body Shop,"The Body Shop Tea Tree Purifying &
Balancing Conditioner (250ml)",Hair,hair care,945,0,0,4.4,175,6,,In Stock,High,945
The Body Shop,"The Body Shop British Rose Shower Gel
And Eau De Toilette Combo (2 pcs)",Kits & Combos,Combo,2290,1947,15,4.5,16357,1904,,In Stock,High,343
The Body Shop,The Body Shop Moringa Soap (100g),Bath & Body,Bath & Shower,345,0,0,4.5,156,14,,In Stock,High,345
The Body Shop,"The Body Shop Tea Tree Facial Wash,
Toner & Oil Combo (3 pack)",Kits & Combos,Combo,2535,2028,20,4.4,13193,2362,,In Stock,High,507
The Body Shop,"The Body Shop Blooming British Rose
Shower Gel Gift Set (2pcs)",Kits & Combos,Combo,895,761,15,4.3,15,1,,In Stock,High,134
The Body Shop,The Body Shop Vitamin E Eye Serum (10ml),Skin Care,Serums,2295,0,0,1.0,1,0,,In Stock,Low,2295
The Body Shop,"The Body Shop Vitamin E Moisture
Sleeping Mask (75ml)",Skin Care,Masks,1295,0,0,4.5,17,0,,In Stock,High,1295
The Body Shop,"The Body Shop Tea Tree Facial Wash &
Face Oil Combo (2 Pcs)",Kits & Combos,Combo,1640,1394,15,4.4,10823,1953,,In Stock,High,246
The Body Shop,"The Body Shop Strawberry Body Butter
(200ml)",Bath & Body,Body Care,1495,0,0,4.3,750,114,,In Stock,High,1495
The Body Shop,"The Body Shop Moringa Shine & Protection
Conditioner (250ml)",Hair,hair care,945,0,0,4.1,81,4,,In Stock,High,945
The Body Shop,The Body Shop Aloe Calming Toner (250ml),Skin Care,Toners,1295,0,0,4.1,44,10,,In Stock,High,1295
The Body Shop,"The Body Shop Shower Trio Gift Box
(180ml)",Kits & Combos,Combo,890,0,0,4.0,3,0,,In Stock,High,890
The Body Shop,"The Body Shop Fresh Nude Foundation -
Deep1C (30ml)",Makeup,Face,2195,0,0,4.0,272,17,,In Stock,High,2195
